transaction_id,record_number,origin_node_type,origin_host_name,origin_operator_id,host_name,local_sequence_number,current_service_class,voucher_based_refill,transaction_type,transaction_code,transaction_currency,refill_type,segmentation_id,voucher_group_id,account_currency,voucher_agent,origin_timestamp,transaction_timestamp,subscriber_number,account_number,voucher_serial_number,transaction_amount,source_file_path,processed_at
TXN1004428,4429,EXT,CMB,1003,HAAIR4,47771290,300,true,0000000001,VREFL,DJF,1,400,v1,DJF,AgentB,2024-01-10 18:34:00,2024-01-10 18:34:00,77240096,77240096,1890918989398,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004429,4430,ADM,CMC,1002,HAAIR2,42047415,500,false,0000000003,VREFL,DJF,0,300,v3,DJF,AgentB,2024-08-05 01:22:00,2024-08-05 01:22:00,77991187,77991187,6393148186595,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004430,4431,ADM,CMB,1002,HAAIR4,21953913,100,true,0000000001,TOPUP,DJF,0,100,v3,DJF,AgentB,2024-08-02 02:21:00,2024-08-02 02:21:00,77694442,77694442,7799720316365,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004431,4432,EXT,CMC,1002,HAAIR1,61483962,300,true,0000000001,DATA,DJF,0,500,v3,DJF,AgentB,2024-09-17 07:34:00,2024-09-17 07:34:00,77118206,77118206,2116553253182,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004432,4433,INT,CMB,1002,HAAIR2,87413583,100,true,0000000001,TOPUP,DJF,1,500,v3,DJF,AgentA,2024-09-14 19:29:00,2024-09-14 19:29:00,77783316,77783316,5212591291292,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004433,4434,ADM,CMA,1001,HAAIR4,15501223,200,true,0000000002,DATA,DJF,1,100,v3,DJF,AgentB,2024-02-22 21:18:00,2024-02-22 21:18:00,77145191,77145191,1920268356149,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004434,4435,ADM,CMA,1003,HAAIR3,38557713,400,true,0000000002,DATA,DJF,0,200,v3,DJF,AgentB,2024-10-19 20:15:00,2024-10-19 20:15:00,77275478,77275478,9593780304376,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004435,4436,ADM,CMA,1003,HAAIR3,96820412,200,false,0000000003,DATA,DJF,0,200,v2,DJF,AgentB,2024-02-07 11:48:00,2024-02-07 11:48:00,77789834,77789834,7505281954749,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004436,4437,ADM,CMC,1002,HAAIR4,25925369,500,false,0000000002,TOPUP,DJF,0,200,v1,DJF,AgentB,2024-10-17 04:02:00,2024-10-17 04:02:00,77863034,77863034,6306864008822,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004437,4438,EXT,CMC,1001,HAAIR3,28619158,500,true,0000000001,DATA,DJF,1,200,v1,DJF,Evatis,2024-12-30 21:58:00,2024-12-30 21:58:00,77095621,77095621,2213496762385,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004438,4439,EXT,CMC,1002,HAAIR3,81661093,100,false,0000000003,VREFL,DJF,0,400,v3,DJF,AgentA,2024-10-28 02:51:00,2024-10-28 02:51:00,77493893,77493893,3592615978741,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004439,4440,ADM,CMA,1003,HAAIR2,98158279,100,false,0000000003,VREFL,DJF,0,400,v2,DJF,Evatis,2024-11-22 00:29:00,2024-11-22 00:29:00,77890090,77890090,9740223514834,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004440,4441,INT,CMB,1003,HAAIR3,99010743,300,true,0000000003,DATA,DJF,0,500,v2,DJF,AgentA,2024-10-07 16:17:00,2024-10-07 16:17:00,77814052,77814052,6943517812314,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004441,4442,ADM,CMA,1001,HAAIR2,83518246,200,true,0000000001,DATA,DJF,0,500,v1,DJF,AgentB,2024-10-06 05:10:00,2024-10-06 05:10:00,77218570,77218570,2170722075263,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004442,4443,INT,CMA,1003,HAAIR1,91020124,100,false,0000000002,DATA,DJF,1,400,v2,DJF,AgentB,2024-05-14 15:58:00,2024-05-14 15:58:00,77848995,77848995,4594773035204,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004443,4444,ADM,CMB,1001,HAAIR3,65335633,100,false,0000000002,DATA,DJF,0,400,v2,DJF,Evatis,2024-11-30 22:16:00,2024-11-30 22:16:00,77326407,77326407,8655833335528,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004444,4445,INT,CMB,1002,HAAIR1,64764529,100,false,0000000001,DATA,DJF,0,500,v1,DJF,AgentA,2024-06-03 20:39:00,2024-06-03 20:39:00,77281943,77281943,6621885242913,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004445,4446,ADM,CMB,1002,HAAIR3,93791058,400,true,0000000002,DATA,DJF,0,100,v1,DJF,AgentB,2024-10-08 08:53:00,2024-10-08 08:53:00,77562666,77562666,6668290636501,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004446,4447,INT,CMB,1001,HAAIR4,87990115,100,true,0000000001,TOPUP,DJF,0,400,v1,DJF,AgentA,2024-09-20 07:33:00,2024-09-20 07:33:00,77859401,77859401,7572233458845,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004447,4448,ADM,CMA,1002,HAAIR4,78112096,400,false,0000000001,VREFL,DJF,1,100,v3,DJF,AgentA,2024-06-20 00:31:00,2024-06-20 00:31:00,77534506,77534506,1969660286525,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004448,4449,ADM,CMC,1001,HAAIR1,32143428,500,true,0000000003,DATA,DJF,0,300,v1,DJF,AgentA,2024-08-24 23:38:00,2024-08-24 23:38:00,77413330,77413330,1805502162340,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004449,4450,INT,CMA,1002,HAAIR1,31942758,300,false,0000000002,TOPUP,DJF,1,100,v1,DJF,AgentA,2024-06-21 09:03:00,2024-06-21 09:03:00,77817303,77817303,1188911011958,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004450,4451,EXT,CMB,1002,HAAIR1,68165915,200,true,0000000003,TOPUP,DJF,0,100,v2,DJF,Evatis,2024-05-04 11:28:00,2024-05-04 11:28:00,77373876,77373876,6956070905438,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004451,4452,INT,CMC,1003,HAAIR4,18472025,100,true,0000000002,DATA,DJF,1,400,v2,DJF,AgentB,2024-07-03 19:03:00,2024-07-03 19:03:00,77381600,77381600,1826740269641,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004452,4453,EXT,CMC,1003,HAAIR1,92554516,400,true,0000000001,TOPUP,DJF,0,300,v1,DJF,AgentB,2024-07-02 23:47:00,2024-07-02 23:47:00,77146279,77146279,1847250511145,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004453,4454,ADM,CMA,1001,HAAIR4,81791421,100,false,0000000003,VREFL,DJF,1,200,v1,DJF,AgentB,2024-11-18 15:54:00,2024-11-18 15:54:00,77739030,77739030,7898271813448,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004454,4455,INT,CMA,1002,HAAIR1,44854804,100,true,0000000001,DATA,DJF,1,100,v2,DJF,AgentA,2024-10-13 17:36:00,2024-10-13 17:36:00,77255430,77255430,9386018473655,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004455,4456,INT,CMA,1002,HAAIR2,48441930,400,true,0000000001,DATA,DJF,1,300,v1,DJF,AgentA,2024-10-28 18:58:00,2024-10-28 18:58:00,77773551,77773551,8514154895948,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004456,4457,INT,CMC,1002,HAAIR2,21370985,100,true,0000000003,VREFL,DJF,1,300,v3,DJF,AgentA,2024-02-04 12:46:00,2024-02-04 12:46:00,77445828,77445828,4148820835496,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004457,4458,EXT,CMC,1003,HAAIR3,53280759,200,true,0000000003,TOPUP,DJF,0,400,v1,DJF,AgentA,2024-05-07 21:54:00,2024-05-07 21:54:00,77546404,77546404,6979206486647,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004458,4459,EXT,CMC,1001,HAAIR2,59515197,500,true,0000000002,DATA,DJF,1,300,v2,DJF,Evatis,2024-09-29 22:20:00,2024-09-29 22:20:00,77988655,77988655,9683665150762,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004459,4460,ADM,CMB,1001,HAAIR1,48382816,300,false,0000000002,VREFL,DJF,0,200,v3,DJF,AgentA,2024-10-30 17:35:00,2024-10-30 17:35:00,77860334,77860334,9222719348017,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004460,4461,EXT,CMB,1001,HAAIR2,62687322,100,true,0000000003,VREFL,DJF,0,400,v1,DJF,AgentA,2024-11-05 16:55:00,2024-11-05 16:55:00,77881782,77881782,1681767446394,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004461,4462,EXT,CMA,1002,HAAIR2,64472299,400,true,0000000002,DATA,DJF,0,100,v2,DJF,AgentA,2024-06-03 12:08:00,2024-06-03 12:08:00,77786426,77786426,3069280869052,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004462,4463,ADM,CMC,1001,HAAIR1,32946895,200,false,0000000001,VREFL,DJF,0,400,v2,DJF,AgentA,2024-05-13 05:33:00,2024-05-13 05:33:00,77691261,77691261,2483894296315,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004463,4464,INT,CMA,1003,HAAIR2,15633709,100,true,0000000001,DATA,DJF,0,100,v2,DJF,Evatis,2024-10-20 04:31:00,2024-10-20 04:31:00,77770648,77770648,1471163344645,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004464,4465,INT,CMC,1003,HAAIR1,18775231,500,true,0000000001,TOPUP,DJF,1,400,v2,DJF,AgentA,2024-06-16 04:22:00,2024-06-16 04:22:00,77044876,77044876,1987691729042,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004465,4466,ADM,CMA,1001,HAAIR2,21902248,500,true,0000000001,DATA,DJF,0,300,v3,DJF,AgentB,2024-05-20 15:44:00,2024-05-20 15:44:00,77054281,77054281,9329165881416,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004466,4467,INT,CMB,1002,HAAIR1,19100897,400,true,0000000001,DATA,DJF,1,200,v1,DJF,AgentA,2024-08-03 06:40:00,2024-08-03 06:40:00,77783440,77783440,8022394101902,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004467,4468,EXT,CMC,1003,HAAIR4,73811433,100,false,0000000001,VREFL,DJF,0,400,v1,DJF,Evatis,2024-05-09 06:31:00,2024-05-09 06:31:00,77690343,77690343,8016304778602,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004468,4469,ADM,CMB,1003,HAAIR4,37386081,100,true,0000000002,VREFL,DJF,0,500,v1,DJF,AgentA,2024-01-26 14:37:00,2024-01-26 14:37:00,77300045,77300045,7843740735704,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004469,4470,ADM,CMC,1002,HAAIR3,85503758,100,true,0000000003,TOPUP,DJF,1,300,v1,DJF,AgentB,2024-03-18 09:38:00,2024-03-18 09:38:00,77983740,77983740,4092327557878,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004470,4471,ADM,CMA,1002,HAAIR2,41306435,500,true,0000000003,DATA,DJF,0,400,v2,DJF,AgentA,2024-04-18 05:00:00,2024-04-18 05:00:00,77021194,77021194,1822128520102,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004471,4472,INT,CMC,1001,HAAIR3,48430386,100,true,0000000002,TOPUP,DJF,1,300,v3,DJF,Evatis,2024-11-01 14:26:00,2024-11-01 14:26:00,77791295,77791295,6418220787241,5000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004472,4473,ADM,CMB,1003,HAAIR1,71008067,100,false,0000000002,VREFL,DJF,0,500,v2,DJF,AgentA,2024-02-29 09:48:00,2024-02-29 09:48:00,77622253,77622253,9808837505610,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004473,4474,ADM,CMC,1003,HAAIR4,88749160,100,true,0000000002,TOPUP,DJF,1,300,v3,DJF,Evatis,2024-03-22 19:12:00,2024-03-22 19:12:00,77165897,77165897,2780628163206,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004474,4475,ADM,CMA,1001,HAAIR1,90283945,100,true,0000000003,DATA,DJF,0,300,v1,DJF,AgentA,2024-02-24 06:17:00,2024-02-24 06:17:00,77062830,77062830,3841877527849,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004475,4476,INT,CMC,1001,HAAIR3,80407597,400,false,0000000002,DATA,DJF,1,400,v2,DJF,AgentA,2024-01-14 05:29:00,2024-01-14 05:29:00,77316461,77316461,9855163796404,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004476,4477,EXT,CMB,1003,HAAIR1,74592408,500,true,0000000002,DATA,DJF,1,300,v2,DJF,AgentA,2024-08-11 05:18:00,2024-08-11 05:18:00,77158440,77158440,7901154152175,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004477,4478,ADM,CMA,1003,HAAIR1,82557122,300,false,0000000003,VREFL,DJF,1,400,v1,DJF,Evatis,2024-04-03 22:59:00,2024-04-03 22:59:00,77674141,77674141,2769847684722,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004478,4479,EXT,CMB,1002,HAAIR1,68044915,400,true,0000000002,VREFL,DJF,0,200,v3,DJF,AgentB,2024-04-21 17:35:00,2024-04-21 17:35:00,77231350,77231350,8106218185106,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004479,4480,INT,CMC,1002,HAAIR1,43041007,100,false,0000000001,DATA,DJF,1,500,v3,DJF,AgentA,2024-02-29 13:05:00,2024-02-29 13:05:00,77506673,77506673,1302940616173,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004480,4481,INT,CMB,1003,HAAIR4,82096584,300,false,0000000003,VREFL,DJF,0,100,v3,DJF,Evatis,2024-09-19 18:09:00,2024-09-19 18:09:00,77532203,77532203,2762254124843,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004481,4482,INT,CMC,1003,HAAIR1,98993997,200,false,0000000003,TOPUP,DJF,1,500,v2,DJF,AgentA,2024-10-31 09:11:00,2024-10-31 09:11:00,77986703,77986703,7359819457549,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004482,4483,INT,CMA,1002,HAAIR1,68365064,300,false,0000000003,TOPUP,DJF,0,300,v2,DJF,AgentA,2024-09-15 17:25:00,2024-09-15 17:25:00,77999268,77999268,8771455341009,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004483,4484,EXT,CMB,1001,HAAIR4,67776535,400,true,0000000002,DATA,DJF,0,400,v2,DJF,Evatis,2024-03-15 17:58:00,2024-03-15 17:58:00,77203386,77203386,2860522404808,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004484,4485,ADM,CMB,1001,HAAIR1,18193468,500,true,0000000003,VREFL,DJF,0,100,v3,DJF,AgentA,2024-08-27 21:43:00,2024-08-27 21:43:00,77330893,77330893,6406972479594,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004485,4486,INT,CMC,1003,HAAIR1,79857956,400,false,0000000001,DATA,DJF,0,100,v2,DJF,Evatis,2024-06-17 04:31:00,2024-06-17 04:31:00,77098077,77098077,8450708722656,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004486,4487,INT,CMB,1003,HAAIR3,63879724,500,false,0000000001,TOPUP,DJF,1,300,v3,DJF,Evatis,2024-12-22 07:35:00,2024-12-22 07:35:00,77656899,77656899,3924933663520,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004487,4488,EXT,CMB,1002,HAAIR4,71901070,500,false,0000000003,TOPUP,DJF,1,100,v1,DJF,AgentA,2024-12-03 02:23:00,2024-12-03 02:23:00,77841510,77841510,5982122389823,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004488,4489,EXT,CMA,1003,HAAIR2,77604920,500,true,0000000001,VREFL,DJF,1,400,v2,DJF,AgentA,2024-09-06 11:16:00,2024-09-06 11:16:00,77658306,77658306,1399084414329,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004489,4490,INT,CMC,1001,HAAIR1,35793763,200,false,0000000002,TOPUP,DJF,1,300,v2,DJF,Evatis,2024-03-28 13:32:00,2024-03-28 13:32:00,77699191,77699191,5544114668915,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004490,4491,ADM,CMC,1002,HAAIR3,75820467,300,true,0000000003,VREFL,DJF,0,500,v1,DJF,Evatis,2024-01-19 08:33:00,2024-01-19 08:33:00,77451348,77451348,7794483698834,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004491,4492,ADM,CMA,1002,HAAIR4,16309623,400,true,0000000001,VREFL,DJF,1,300,v1,DJF,AgentB,2024-02-06 18:02:00,2024-02-06 18:02:00,77934549,77934549,8866624773242,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004492,4493,INT,CMA,1001,HAAIR1,25738707,400,false,0000000002,TOPUP,DJF,0,300,v3,DJF,Evatis,2024-11-14 12:54:00,2024-11-14 12:54:00,77922691,77922691,5574563869183,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004493,4494,EXT,CMC,1001,HAAIR2,78868582,500,false,0000000003,TOPUP,DJF,1,100,v1,DJF,AgentA,2024-01-05 18:40:00,2024-01-05 18:40:00,77717590,77717590,3386324333997,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004494,4495,INT,CMA,1002,HAAIR1,19237027,200,true,0000000003,DATA,DJF,0,200,v2,DJF,Evatis,2024-04-16 07:37:00,2024-04-16 07:37:00,77795896,77795896,4657287864488,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004495,4496,INT,CMA,1003,HAAIR3,99656474,200,false,0000000003,VREFL,DJF,0,100,v1,DJF,AgentA,2024-12-01 15:04:00,2024-12-01 15:04:00,77683395,77683395,3811234019728,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004496,4497,EXT,CMA,1001,HAAIR4,81721945,100,false,0000000001,DATA,DJF,0,200,v1,DJF,AgentB,2024-04-22 13:35:00,2024-04-22 13:35:00,77190462,77190462,2319377147715,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004497,4498,INT,CMC,1002,HAAIR3,10036738,200,true,0000000003,VREFL,DJF,0,300,v2,DJF,Evatis,2024-08-30 17:05:00,2024-08-30 17:05:00,77793669,77793669,9323957279925,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004498,4499,INT,CMA,1003,HAAIR4,28688018,500,false,0000000001,TOPUP,DJF,0,300,v3,DJF,AgentA,2024-07-19 08:10:00,2024-07-19 08:10:00,77805285,77805285,3521237657421,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004499,4500,INT,CMB,1003,HAAIR2,54941736,500,false,0000000002,VREFL,DJF,0,500,v2,DJF,AgentA,2024-07-16 11:27:00,2024-07-16 11:27:00,77736240,77736240,1865880611219,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004500,4501,EXT,CMB,1002,HAAIR1,18158119,300,true,0000000002,DATA,DJF,0,100,v2,DJF,AgentA,2024-12-20 19:34:00,2024-12-20 19:34:00,77625082,77625082,6449859550475,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004501,4502,ADM,CMC,1001,HAAIR3,13508281,500,false,0000000002,VREFL,DJF,0,500,v1,DJF,AgentA,2024-02-20 23:53:00,2024-02-20 23:53:00,77141881,77141881,7899388171031,250,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004502,4503,ADM,CMA,1003,HAAIR2,77914150,300,false,0000000003,TOPUP,DJF,1,400,v1,DJF,AgentB,2024-05-22 06:04:00,2024-05-22 06:04:00,77240957,77240957,3488423404521,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004503,4504,EXT,CMB,1001,HAAIR2,23031174,200,true,0000000002,DATA,DJF,0,300,v2,DJF,AgentA,2024-03-09 22:41:00,2024-03-09 22:41:00,77657120,77657120,1232420989242,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004504,4505,ADM,CMC,1002,HAAIR1,45569187,100,false,0000000001,VREFL,DJF,1,500,v1,DJF,Evatis,2024-01-16 14:04:00,2024-01-16 14:04:00,77807332,77807332,3476436227278,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004505,4506,INT,CMB,1001,HAAIR3,88597842,400,true,0000000001,VREFL,DJF,1,400,v3,DJF,AgentB,2024-02-06 16:02:00,2024-02-06 16:02:00,77412641,77412641,4955067671609,500,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004506,4507,ADM,CMA,1003,HAAIR1,65135051,500,false,0000000001,VREFL,DJF,0,200,v1,DJF,AgentA,2024-03-27 08:36:00,2024-03-27 08:36:00,77180185,77180185,1762603592412,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004507,4508,INT,CMC,1002,HAAIR1,31178003,200,true,0000000001,VREFL,DJF,1,100,v3,DJF,AgentB,2024-08-15 16:30:00,2024-08-15 16:30:00,77726606,77726606,3962131614920,1000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004508,4509,ADM,CMB,1003,HAAIR4,82264805,500,true,0000000001,VREFL,DJF,1,400,v2,DJF,Evatis,2024-03-03 10:14:00,2024-03-03 10:14:00,77284948,77284948,3960529637328,2000,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004509,4510,EXT,CMC,1003,HAAIR4,60788252,300,false,0000000001,TOPUP,DJF,1,100,v1,DJF,AgentB,2024-03-19 10:50:00,2024-03-19 10:50:00,77253754,77253754,9473346222496,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
TXN1004510,4511,ADM,CMB,1002,HAAIR1,15058525,200,true,0000000002,TOPUP,DJF,0,300,v1,DJF,AgentB,2024-11-25 02:20:00,2024-11-25 02:20:00,77431824,77431824,2607732966034,100,/opt/airflow/data/raw/json/airfile/AIR2/2025/01/01/refillRecordV2.json,2026-02-13T18:13:30.317575
